date,transaction_id,stockcode,product,customer_id,price,quantity,category,brand,size,flavor,promo_flag,cost
2024-11-26,TXN000194,SKU046,Personal Care 06,CUST0018,5.24,3,Personal Care,B2,S,F3,False,3.14
2024-11-26,TXN000402,SKU005,Household 01,CUST0039,5.37,1,Household,B3,L,F2,False,3.22
2024-11-26,TXN000402,SKU013,Household 02,CUST0039,5.73,1,Household,B2,M,F2,False,3.44
2024-11-26,TXN000402,SKU000,Coffee 01,CUST0039,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-26,TXN000504,SKU036,Dairy 05,CUST0051,10.18,3,Dairy,B1,M,F1,False,6.11
2024-11-26,TXN000504,SKU001,Snacks 01,CUST0051,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-26,TXN000504,SKU025,Snacks 04,CUST0051,6.63,3,Snacks,B2,M,F2,False,3.98
2024-11-27,TXN000468,SKU000,Coffee 01,CUST0046,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-27,TXN000468,SKU034,Beverages 05,CUST0046,13.18,2,Beverages,B2,M,F3,False,7.91
2024-11-27,TXN000468,SKU033,Snacks 05,CUST0046,6.13,3,Snacks,B1,S,F2,False,3.68
2024-11-27,TXN000468,SKU001,Snacks 01,CUST0046,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-27,TXN000468,SKU003,Bakery 01,CUST0046,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-27,TXN000468,SKU049,Snacks 07,CUST0046,6.71,1,Snacks,B2,L,F2,False,4.03
2024-11-27,TXN000657,SKU001,Snacks 01,CUST0066,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-27,TXN000657,SKU003,Bakery 01,CUST0066,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-27,TXN000657,SKU027,Bakery 04,CUST0066,7.34,2,Bakery,B1,L,F4,False,4.4
2024-11-27,TXN000657,SKU009,Snacks 02,CUST0066,3.57,3,Snacks,B1,M,F2,False,2.14
2024-11-27,TXN000657,SKU000,Coffee 01,CUST0066,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-27,TXN000657,SKU010,Beverages 02,CUST0066,4.77,3,Beverages,B2,M,F3,False,2.86
2024-11-27,TXN001123,SKU000,Coffee 01,CUST0114,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-27,TXN001123,SKU036,Dairy 05,CUST0114,10.18,2,Dairy,B1,M,F1,False,6.11
2024-11-27,TXN001123,SKU031,Pet 04,CUST0114,7.29,2,Pet,B2,S,F4,False,4.37
2024-11-28,TXN000478,SKU000,Coffee 01,CUST0048,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-28,TXN000478,SKU004,Dairy 01,CUST0048,3.85,3,Dairy,B2,M,F1,False,2.31
2024-11-28,TXN000478,SKU003,Bakery 01,CUST0048,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-28,TXN000478,SKU001,Snacks 01,CUST0048,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-28,TXN000662,SKU002,Beverages 01,CUST0066,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-28,TXN000662,SKU006,Personal Care 01,CUST0066,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-11-28,TXN000662,SKU005,Household 01,CUST0066,5.37,3,Household,B3,L,F2,False,3.22
2024-11-28,TXN000662,SKU038,Personal Care 05,CUST0066,8.94,2,Personal Care,B3,L,F3,False,5.36
2024-11-28,TXN000662,SKU000,Coffee 01,CUST0066,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-28,TXN000662,SKU007,Pet 01,CUST0066,12.11,3,Pet,B2,L,F4,False,7.27
2024-11-29,TXN000180,SKU003,Bakery 01,CUST0017,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-29,TXN000180,SKU000,Coffee 01,CUST0017,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-29,TXN000225,SKU018,Beverages 03,CUST0021,6.03,1,Beverages,B1,M,F3,False,3.62
2024-11-29,TXN000225,SKU029,Household 04,CUST0021,14.03,3,Household,B3,M,F2,False,8.42
2024-11-29,TXN000225,SKU059,Bakery 08,CUST0021,12.61,1,Bakery,B3,M,F4,False,7.57
2024-11-29,TXN000225,SKU001,Snacks 01,CUST0021,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-29,TXN000225,SKU008,Coffee 02,CUST0021,13.87,2,Coffee,B3,M,F1,False,8.32
2024-11-29,TXN000225,SKU058,Beverages 08,CUST0021,4.61,2,Beverages,B2,L,F3,False,2.77
2024-11-29,TXN000316,SKU033,Snacks 05,CUST0032,6.13,3,Snacks,B1,S,F2,False,3.68
2024-11-29,TXN000316,SKU049,Snacks 07,CUST0032,6.71,2,Snacks,B2,L,F2,False,4.03
2024-11-29,TXN000316,SKU001,Snacks 01,CUST0032,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-29,TXN000316,SKU043,Bakery 06,CUST0032,8.09,2,Bakery,B2,L,F4,False,4.85
2024-11-29,TXN000316,SKU007,Pet 01,CUST0032,12.11,1,Pet,B2,L,F4,False,7.27
2024-11-29,TXN000316,SKU003,Bakery 01,CUST0032,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-29,TXN000452,SKU001,Snacks 01,CUST0045,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-29,TXN000452,SKU000,Coffee 01,CUST0045,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-29,TXN000452,SKU012,Dairy 02,CUST0045,2.47,3,Dairy,B1,S,F1,False,1.48
2024-11-29,TXN000452,SKU010,Beverages 02,CUST0045,4.77,1,Beverages,B2,M,F3,False,2.86
2024-11-30,TXN000862,SKU005,Household 01,CUST0087,5.37,1,Household,B3,L,F2,False,3.22
2024-11-30,TXN000862,SKU018,Beverages 03,CUST0087,6.03,2,Beverages,B1,M,F3,False,3.62
2024-11-30,TXN000862,SKU000,Coffee 01,CUST0087,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-30,TXN000862,SKU057,Snacks 08,CUST0087,8.52,1,Snacks,B1,M,F2,False,5.11
2024-11-30,TXN001049,SKU002,Beverages 01,CUST0108,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-30,TXN001049,SKU000,Coffee 01,CUST0108,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-30,TXN001049,SKU009,Snacks 02,CUST0108,3.57,2,Snacks,B1,M,F2,False,2.14
2024-11-30,TXN001049,SKU001,Snacks 01,CUST0108,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-30,TXN001049,SKU003,Bakery 01,CUST0108,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-30,TXN001049,SKU057,Snacks 08,CUST0108,8.52,2,Snacks,B1,M,F2,False,5.11
2024-11-30,TXN001056,SKU002,Beverages 01,CUST0108,5.73,3,Beverages,B3,M,F3,False,3.44
2024-11-30,TXN001056,SKU007,Pet 01,CUST0108,12.11,2,Pet,B2,L,F4,False,7.27
2024-11-30,TXN001056,SKU052,Dairy 07,CUST0108,9.84,1,Dairy,B2,S,F1,False,5.9
2024-11-30,TXN001056,SKU001,Snacks 01,CUST0108,8.26,2,Snacks,B2,L,F2,False,4.96
2024-12-01,TXN000140,SKU001,Snacks 01,CUST0012,8.26,2,Snacks,B2,L,F2,False,4.96
2024-12-01,TXN000140,SKU018,Beverages 03,CUST0012,6.03,3,Beverages,B1,M,F3,False,3.62
2024-12-01,TXN000140,SKU005,Household 01,CUST0012,5.37,3,Household,B3,L,F2,False,3.22
2024-12-01,TXN000674,SKU031,Pet 04,CUST0068,7.29,3,Pet,B2,S,F4,False,4.37
2024-12-01,TXN000674,SKU001,Snacks 01,CUST0068,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-01,TXN000674,SKU017,Snacks 03,CUST0068,6.17,1,Snacks,B3,M,F2,False,3.7
2024-12-01,TXN000674,SKU033,Snacks 05,CUST0068,6.13,3,Snacks,B1,S,F2,False,3.68
2024-12-01,TXN000674,SKU024,Coffee 04,CUST0068,6.91,2,Coffee,B1,S,F1,False,4.15
2024-12-01,TXN000674,SKU004,Dairy 01,CUST0068,3.85,1,Dairy,B2,M,F1,False,2.31
2024-12-01,TXN000692,SKU000,Coffee 01,CUST0069,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-01,TXN000692,SKU022,Personal Care 03,CUST0069,6.25,2,Personal Care,B2,M,F3,False,3.75
2024-12-01,TXN000692,SKU004,Dairy 01,CUST0069,3.85,1,Dairy,B2,M,F1,False,2.31
2024-12-01,TXN000692,SKU034,Beverages 05,CUST0069,13.18,3,Beverages,B2,M,F3,False,7.91
2024-12-01,TXN000692,SKU010,Beverages 02,CUST0069,4.77,1,Beverages,B2,M,F3,False,2.86
2024-12-01,TXN000692,SKU009,Snacks 02,CUST0069,3.57,3,Snacks,B1,M,F2,False,2.14
2024-12-01,TXN000964,SKU024,Coffee 04,CUST0096,6.91,1,Coffee,B1,S,F1,False,4.15
2024-12-01,TXN000964,SKU019,Bakery 03,CUST0096,6.44,2,Bakery,B2,L,F4,False,3.86
2024-12-01,TXN000964,SKU028,Dairy 04,CUST0096,5.79,2,Dairy,B2,M,F1,False,3.47
2024-12-01,TXN000964,SKU014,Personal Care 02,CUST0096,7.0,3,Personal Care,B3,M,F3,False,4.2
2024-12-01,TXN001092,SKU001,Snacks 01,CUST0111,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-01,TXN001092,SKU059,Bakery 08,CUST0111,12.61,2,Bakery,B3,M,F4,False,7.57
2024-12-01,TXN001092,SKU000,Coffee 01,CUST0111,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-01,TXN001092,SKU002,Beverages 01,CUST0111,5.73,3,Beverages,B3,M,F3,False,3.44
2024-12-01,TXN001092,SKU004,Dairy 01,CUST0111,3.85,1,Dairy,B2,M,F1,False,2.31
2024-12-01,TXN001092,SKU003,Bakery 01,CUST0111,7.92,2,Bakery,B1,S,F4,False,4.75
2024-12-02,TXN000051,SKU017,Snacks 03,CUST0003,6.17,1,Snacks,B3,M,F2,False,3.7
2024-12-02,TXN000051,SKU010,Beverages 02,CUST0003,4.77,3,Beverages,B2,M,F3,False,2.86
2024-12-02,TXN000197,SKU002,Beverages 01,CUST0019,5.73,3,Beverages,B3,M,F3,False,3.44
2024-12-02,TXN000197,SKU027,Bakery 04,CUST0019,7.34,1,Bakery,B1,L,F4,False,4.4
2024-12-02,TXN000197,SKU000,Coffee 01,CUST0019,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-02,TXN000197,SKU007,Pet 01,CUST0019,12.11,1,Pet,B2,L,F4,False,7.27
2024-12-02,TXN000197,SKU058,Beverages 08,CUST0019,4.61,3,Beverages,B2,L,F3,False,2.77
2024-12-02,TXN000279,SKU009,Snacks 02,CUST0027,3.57,1,Snacks,B1,M,F2,False,2.14
2024-12-02,TXN000279,SKU001,Snacks 01,CUST0027,8.26,2,Snacks,B2,L,F2,False,4.96
2024-12-02,TXN000279,SKU000,Coffee 01,CUST0027,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-02,TXN000279,SKU016,Coffee 03,CUST0027,10.8,2,Coffee,B2,L,F1,False,6.48
2024-12-02,TXN000279,SKU047,Pet 06,CUST0027,8.27,3,Pet,B3,M,F4,False,4.96
2024-12-02,TXN000279,SKU018,Beverages 03,CUST0027,6.03,2,Beverages,B1,M,F3,False,3.62
2024-12-02,TXN000610,SKU018,Beverages 03,CUST0061,6.03,3,Beverages,B1,M,F3,False,3.62
2024-12-02,TXN000610,SKU033,Snacks 05,CUST0061,6.13,1,Snacks,B1,S,F2,False,3.68
2024-12-02,TXN000610,SKU041,Snacks 06,CUST0061,6.25,3,Snacks,B3,L,F2,False,3.75
2024-12-02,TXN000664,SKU000,Coffee 01,CUST0066,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-02,TXN000664,SKU037,Household 05,CUST0066,3.63,3,Household,B2,S,F2,False,2.18
2024-12-03,TXN000015,SKU005,Household 01,CUST0000,5.37,1,Household,B3,L,F2,False,3.22
2024-12-03,TXN000015,SKU013,Household 02,CUST0000,5.73,1,Household,B2,M,F2,False,3.44
2024-12-03,TXN000015,SKU049,Snacks 07,CUST0000,6.71,1,Snacks,B2,L,F2,False,4.03
2024-12-03,TXN000015,SKU004,Dairy 01,CUST0000,3.85,2,Dairy,B2,M,F1,False,2.31
2024-12-03,TXN000015,SKU021,Household 03,CUST0000,5.84,3,Household,B1,S,F2,False,3.5
2024-12-03,TXN000030,SKU008,Coffee 02,CUST0002,13.87,1,Coffee,B3,M,F1,False,8.32
2024-12-03,TXN000030,SKU012,Dairy 02,CUST0002,2.47,3,Dairy,B1,S,F1,False,1.48
2024-12-03,TXN000030,SKU001,Snacks 01,CUST0002,8.26,1,Snacks,B2,L,F2,False,4.96
2024-12-03,TXN000030,SKU000,Coffee 01,CUST0002,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000030,SKU013,Household 02,CUST0002,5.73,2,Household,B2,M,F2,False,3.44
2024-12-03,TXN000030,SKU003,Bakery 01,CUST0002,7.92,3,Bakery,B1,S,F4,False,4.75
2024-12-03,TXN000062,SKU010,Beverages 02,CUST0005,4.77,3,Beverages,B2,M,F3,False,2.86
2024-12-03,TXN000062,SKU025,Snacks 04,CUST0005,6.63,1,Snacks,B2,M,F2,False,3.98
2024-12-03,TXN000062,SKU001,Snacks 01,CUST0005,8.26,2,Snacks,B2,L,F2,False,4.96
2024-12-03,TXN000062,SKU017,Snacks 03,CUST0005,6.17,3,Snacks,B3,M,F2,False,3.7
2024-12-03,TXN000242,SKU001,Snacks 01,CUST0024,8.26,1,Snacks,B2,L,F2,False,4.96
2024-12-03,TXN000242,SKU000,Coffee 01,CUST0024,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000242,SKU009,Snacks 02,CUST0024,3.57,3,Snacks,B1,M,F2,False,2.14
2024-12-03,TXN000242,SKU002,Beverages 01,CUST0024,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-03,TXN000333,SKU000,Coffee 01,CUST0033,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000333,SKU001,Snacks 01,CUST0033,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-03,TXN000333,SKU046,Personal Care 06,CUST0033,5.24,3,Personal Care,B2,S,F3,False,3.14
2024-12-03,TXN000333,SKU004,Dairy 01,CUST0033,3.85,3,Dairy,B2,M,F1,False,2.31
2024-12-03,TXN000333,SKU012,Dairy 02,CUST0033,2.47,1,Dairy,B1,S,F1,False,1.48
2024-12-03,TXN000475,SKU000,Coffee 01,CUST0047,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000475,SKU015,Pet 02,CUST0047,14.75,1,Pet,B1,M,F4,False,8.85
2024-12-03,TXN000475,SKU002,Beverages 01,CUST0047,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-03,TXN000475,SKU029,Household 04,CUST0047,14.03,2,Household,B3,M,F2,False,8.42
2024-12-03,TXN000513,SKU028,Dairy 04,CUST0051,5.79,1,Dairy,B2,M,F1,False,3.47
2024-12-03,TXN000513,SKU000,Coffee 01,CUST0051,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000513,SKU005,Household 01,CUST0051,5.37,3,Household,B3,L,F2,False,3.22
2024-12-03,TXN000661,SKU000,Coffee 01,CUST0066,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000661,SKU006,Personal Care 01,CUST0066,6.63,2,Personal Care,B1,S,F3,False,3.98
2024-12-03,TXN000661,SKU014,Personal Care 02,CUST0066,7.0,2,Personal Care,B3,M,F3,False,4.2
2024-12-03,TXN000661,SKU001,Snacks 01,CUST0066,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-03,TXN000661,SKU035,Bakery 05,CUST0066,7.37,3,Bakery,B3,S,F4,False,4.42
2024-12-03,TXN000828,SKU008,Coffee 02,CUST0084,13.87,3,Coffee,B3,M,F1,False,8.32
2024-12-03,TXN000828,SKU012,Dairy 02,CUST0084,2.47,1,Dairy,B1,S,F1,False,1.48
2024-12-03,TXN000828,SKU001,Snacks 01,CUST0084,8.26,2,Snacks,B2,L,F2,False,4.96
2024-12-03,TXN000828,SKU015,Pet 02,CUST0084,14.75,2,Pet,B1,M,F4,False,8.85
2024-12-03,TXN000858,SKU059,Bakery 08,CUST0087,12.61,2,Bakery,B3,M,F4,False,7.57
2024-12-03,TXN000858,SKU020,Dairy 03,CUST0087,17.08,1,Dairy,B3,S,F1,False,10.25
2024-12-03,TXN000858,SKU006,Personal Care 01,CUST0087,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-12-03,TXN000912,SKU000,Coffee 01,CUST0091,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000912,SKU011,Bakery 02,CUST0091,10.55,2,Bakery,B3,S,F4,False,6.33
2024-12-03,TXN000912,SKU020,Dairy 03,CUST0091,17.08,1,Dairy,B3,S,F1,False,10.25
2024-12-03,TXN000912,SKU052,Dairy 07,CUST0091,9.84,1,Dairy,B2,S,F1,False,5.9
2024-12-03,TXN000912,SKU047,Pet 06,CUST0091,8.27,1,Pet,B3,M,F4,False,4.96
2024-12-03,TXN000912,SKU001,Snacks 01,CUST0091,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-03,TXN000954,SKU000,Coffee 01,CUST0096,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-03,TXN000954,SKU002,Beverages 01,CUST0096,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-03,TXN000954,SKU003,Bakery 01,CUST0096,7.92,1,Bakery,B1,S,F4,False,4.75
2024-12-04,TXN000510,SKU002,Beverages 01,CUST0051,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-04,TXN000510,SKU000,Coffee 01,CUST0051,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-04,TXN000510,SKU006,Personal Care 01,CUST0051,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-12-04,TXN000510,SKU045,Household 06,CUST0051,4.68,3,Household,B1,M,F2,False,2.81
2024-12-04,TXN000510,SKU010,Beverages 02,CUST0051,4.77,1,Beverages,B2,M,F3,False,2.86
2024-12-04,TXN000521,SKU007,Pet 01,CUST0052,12.11,3,Pet,B2,L,F4,False,7.27
2024-12-04,TXN000521,SKU015,Pet 02,CUST0052,14.75,1,Pet,B1,M,F4,False,8.85
2024-12-04,TXN000521,SKU021,Household 03,CUST0052,5.84,1,Household,B1,S,F2,False,3.5
2024-12-04,TXN000730,SKU027,Bakery 04,CUST0075,7.34,2,Bakery,B1,L,F4,False,4.4
2024-12-04,TXN000730,SKU007,Pet 01,CUST0075,12.11,1,Pet,B2,L,F4,False,7.27
2024-12-04,TXN000730,SKU010,Beverages 02,CUST0075,4.77,1,Beverages,B2,M,F3,False,2.86
2024-12-04,TXN000730,SKU000,Coffee 01,CUST0075,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-04,TXN000888,SKU022,Personal Care 03,CUST0088,6.25,2,Personal Care,B2,M,F3,False,3.75
2024-12-04,TXN000888,SKU020,Dairy 03,CUST0088,17.08,2,Dairy,B3,S,F1,False,10.25
2024-12-04,TXN000888,SKU000,Coffee 01,CUST0088,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-05,TXN000232,SKU008,Coffee 02,CUST0022,13.87,1,Coffee,B3,M,F1,False,8.32
2024-12-05,TXN000232,SKU012,Dairy 02,CUST0022,2.47,1,Dairy,B1,S,F1,False,1.48
2024-12-05,TXN000232,SKU001,Snacks 01,CUST0022,8.26,1,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000232,SKU004,Dairy 01,CUST0022,3.85,1,Dairy,B2,M,F1,False,2.31
2024-12-05,TXN000232,SKU003,Bakery 01,CUST0022,7.92,3,Bakery,B1,S,F4,False,4.75
2024-12-05,TXN000240,SKU011,Bakery 02,CUST0023,10.55,2,Bakery,B3,S,F4,False,6.33
2024-12-05,TXN000240,SKU020,Dairy 03,CUST0023,17.08,3,Dairy,B3,S,F1,False,10.25
2024-12-05,TXN000240,SKU016,Coffee 03,CUST0023,10.8,3,Coffee,B2,L,F1,False,6.48
2024-12-05,TXN000264,SKU003,Bakery 01,CUST0025,7.92,3,Bakery,B1,S,F4,False,4.75
2024-12-05,TXN000264,SKU026,Beverages 04,CUST0025,4.0,3,Beverages,B3,M,F3,False,2.4
2024-12-05,TXN000264,SKU001,Snacks 01,CUST0025,8.26,1,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000287,SKU002,Beverages 01,CUST0028,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-05,TXN000287,SKU000,Coffee 01,CUST0028,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-05,TXN000287,SKU032,Coffee 05,CUST0028,10.67,2,Coffee,B3,S,F1,False,6.4
2024-12-05,TXN000448,SKU001,Snacks 01,CUST0045,8.26,2,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000448,SKU042,Beverages 06,CUST0045,4.5,2,Beverages,B1,M,F3,False,2.7
2024-12-05,TXN000448,SKU000,Coffee 01,CUST0045,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-05,TXN000448,SKU056,Coffee 08,CUST0045,4.14,1,Coffee,B3,L,F1,False,2.48
2024-12-05,TXN000448,SKU002,Beverages 01,CUST0045,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-05,TXN000455,SKU003,Bakery 01,CUST0045,7.92,3,Bakery,B1,S,F4,False,4.75
2024-12-05,TXN000455,SKU004,Dairy 01,CUST0045,3.85,1,Dairy,B2,M,F1,False,2.31
2024-12-05,TXN000455,SKU001,Snacks 01,CUST0045,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000455,SKU013,Household 02,CUST0045,5.73,3,Household,B2,M,F2,False,3.44
2024-12-05,TXN000593,SKU006,Personal Care 01,CUST0060,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-12-05,TXN000593,SKU008,Coffee 02,CUST0060,13.87,2,Coffee,B3,M,F1,False,8.32
2024-12-05,TXN000593,SKU000,Coffee 01,CUST0060,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-05,TXN000593,SKU001,Snacks 01,CUST0060,8.26,1,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000594,SKU009,Snacks 02,CUST0060,3.57,2,Snacks,B1,M,F2,False,2.14
2024-12-05,TXN000594,SKU002,Beverages 01,CUST0060,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-05,TXN000594,SKU001,Snacks 01,CUST0060,8.26,2,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000594,SKU005,Household 01,CUST0060,5.37,2,Household,B3,L,F2,False,3.22
2024-12-05,TXN000594,SKU004,Dairy 01,CUST0060,3.85,2,Dairy,B2,M,F1,False,2.31
2024-12-05,TXN000594,SKU055,Pet 07,CUST0060,7.53,1,Pet,B2,S,F4,False,4.52
2024-12-05,TXN000626,SKU002,Beverages 01,CUST0063,5.73,3,Beverages,B3,M,F3,False,3.44
2024-12-05,TXN000626,SKU000,Coffee 01,CUST0063,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-05,TXN000626,SKU032,Coffee 05,CUST0063,10.67,2,Coffee,B3,S,F1,False,6.4
2024-12-05,TXN000648,SKU009,Snacks 02,CUST0066,3.57,1,Snacks,B1,M,F2,False,2.14
2024-12-05,TXN000648,SKU012,Dairy 02,CUST0066,2.47,3,Dairy,B1,S,F1,False,1.48
2024-12-05,TXN000648,SKU004,Dairy 01,CUST0066,3.85,1,Dairy,B2,M,F1,False,2.31
2024-12-05,TXN000648,SKU001,Snacks 01,CUST0066,8.26,1,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000709,SKU000,Coffee 01,CUST0072,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-05,TXN000709,SKU004,Dairy 01,CUST0072,3.85,2,Dairy,B2,M,F1,False,2.31
2024-12-05,TXN000709,SKU003,Bakery 01,CUST0072,7.92,1,Bakery,B1,S,F4,False,4.75
2024-12-05,TXN000829,SKU000,Coffee 01,CUST0084,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-05,TXN000829,SKU029,Household 04,CUST0084,14.03,1,Household,B3,M,F2,False,8.42
2024-12-05,TXN000829,SKU016,Coffee 03,CUST0084,10.8,2,Coffee,B2,L,F1,False,6.48
2024-12-05,TXN000936,SKU008,Coffee 02,CUST0094,13.87,1,Coffee,B3,M,F1,False,8.32
2024-12-05,TXN000936,SKU001,Snacks 01,CUST0094,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-05,TXN000936,SKU046,Personal Care 06,CUST0094,5.24,3,Personal Care,B2,S,F3,False,3.14
2024-12-05,TXN000936,SKU016,Coffee 03,CUST0094,10.8,1,Coffee,B2,L,F1,False,6.48
2024-12-05,TXN000936,SKU000,Coffee 01,CUST0094,5.1,2,Coffee,B1,M,F1,False,3.06
2024-12-06,TXN000002,SKU052,Dairy 07,CUST0000,9.84,2,Dairy,B2,S,F1,False,5.9
2024-12-06,TXN000002,SKU036,Dairy 05,CUST0000,10.18,1,Dairy,B1,M,F1,False,6.11
2024-12-06,TXN000002,SKU020,Dairy 03,CUST0000,17.08,2,Dairy,B3,S,F1,False,10.25
2024-12-06,TXN000002,SKU000,Coffee 01,CUST0000,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-06,TXN000002,SKU004,Dairy 01,CUST0000,3.85,3,Dairy,B2,M,F1,False,2.31
2024-12-06,TXN000154,SKU052,Dairy 07,CUST0013,9.84,2,Dairy,B2,S,F1,False,5.9
2024-12-06,TXN000154,SKU002,Beverages 01,CUST0013,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-06,TXN000154,SKU003,Bakery 01,CUST0013,7.92,2,Bakery,B1,S,F4,False,4.75
2024-12-06,TXN000154,SKU008,Coffee 02,CUST0013,13.87,1,Coffee,B3,M,F1,False,8.32
2024-12-06,TXN000318,SKU000,Coffee 01,CUST0032,5.1,3,Coffee,B1,M,F1,False,3.06
2024-12-06,TXN000318,SKU025,Snacks 04,CUST0032,6.63,2,Snacks,B2,M,F2,False,3.98
2024-12-06,TXN000318,SKU015,Pet 02,CUST0032,14.75,1,Pet,B1,M,F4,False,8.85
2024-12-06,TXN000318,SKU019,Bakery 03,CUST0032,6.44,3,Bakery,B2,L,F4,False,3.86
2024-12-06,TXN000542,SKU009,Snacks 02,CUST0054,3.57,2,Snacks,B1,M,F2,False,2.14
2024-12-06,TXN000542,SKU041,Snacks 06,CUST0054,6.25,2,Snacks,B3,L,F2,False,3.75
2024-12-06,TXN000542,SKU056,Coffee 08,CUST0054,4.14,2,Coffee,B3,L,F1,False,2.48
2024-12-06,TXN000713,SKU000,Coffee 01,CUST0072,5.1,1,Coffee,B1,M,F1,False,3.06
2024-12-06,TXN000713,SKU007,Pet 01,CUST0072,12.11,1,Pet,B2,L,F4,False,7.27
2024-12-06,TXN000713,SKU023,Pet 03,CUST0072,8.97,3,Pet,B3,S,F4,False,5.38
2024-12-06,TXN000713,SKU005,Household 01,CUST0072,5.37,3,Household,B3,L,F2,False,3.22
2024-12-06,TXN000713,SKU001,Snacks 01,CUST0072,8.26,1,Snacks,B2,L,F2,False,4.96
2024-12-06,TXN000713,SKU002,Beverages 01,CUST0072,5.73,1,Beverages,B3,M,F3,False,3.44
2024-12-06,TXN000902,SKU005,Household 01,CUST0090,5.37,3,Household,B3,L,F2,False,3.22
2024-12-06,TXN000902,SKU001,Snacks 01,CUST0090,8.26,3,Snacks,B2,L,F2,False,4.96
2024-12-06,TXN000902,SKU002,Beverages 01,CUST0090,5.73,3,Beverages,B3,M,F3,False,3.44
